lga_uid,lga_name,state_name,state_lga,area_sq_km,lga_lat,lga_lon,u5mr_mean,u5mr_median,live_births_sum,u5_deaths_sum,facilities_count,facilities_per_10k,avg_distance_km,urban_prop,population,population_density,access_score,towers_count,tower_density_per_km2,avg_dist_to_tower_km,towers_per_10k,coverage_5km,year,risk_score,lga_id,state_id,coverage_3g_pct,coverage_4g_pct,data_quality_flag,confidence_issues,overall_quality,risk_score_total,model_version,risk_score_facility_access,risk_score_connectivity,risk_score_mortality,confidence_reason_codes,confidence_pct,estimate_as_of,primary_barriers,recommendation
399,Faskari,Katsina,Katsina__Faskari,1612.4163156326636,11.800265,7.280434,101.6949152542373,101.6949152542373,99.141417,10.082178,60,2.0295090617579605,2.861423441713518,0.0,295638.0,183.3509107627707,0.6453488372093024,67,0.041552544060999,5.182795390398033,2.266285118963056,89.81037060716923,2018,0.995566427707672,katsina__faskari,katsina,,,ok,none,high,4.550793201090647,v1.2-fallback,7.970490938242039,1.0189629392830764,5.084745762711865,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
400,Makarfi,Kaduna,Kaduna__Makarfi,567.199555682186,11.30289161821428,7.942498834588997,114.1845805655652,100.0,0.0,0.0,56,2.489663450851376,1.981721455003629,0.4603174603174603,224930.0,396.5623698866808,0.4857881136950904,99,0.1745417446262454,3.563329691446621,4.401369314897969,100.0,2018,0.995265245437622,kaduna__makarfi,kaduna,,,ok,none,high,4.254097194771946,v1.2-fallback,7.510336549148624,0.0,5.70922902827826,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
401,Udu,Delta,Delta__Udu,155.17750450284592,5.51573,5.824913,58.8235294117647,58.8235294117647,29.50724,1.73572,58,2.5620185172096965,1.4648596594587515,1.0,226384.0,1458.8712502194426,0.417312661498708,59,0.3802097487585125,0.8164425221673466,2.606191250265036,99.99999999999996,2018,0.005542978644371,delta__udu,delta,,,ok,none,high,3.485073602569541,v1.2-fallback,7.437981482790303,3.552713678800501e-15,2.941176470588235,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
402,Bunkure,Kano,Kano__Bunkure,515.6732604989298,11.700447,8.744801,173.07692307692304,173.07692307692304,98.30797600000002,17.014842,30,1.0696636264449373,1.1749289759196533,0.0,280462.0,543.8753984037186,0.6311369509043928,0,0.0,14.204733702901049,0.0,99.99999999999996,2018,0.9953597187995912,kano__bunkure,kano,,,ok,none,high,5.406572166797775,v1.2-fallback,8.930336373555063,3.552713678800501e-15,8.653846153846152,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
403,Funtua,Katsina,Katsina__Funtua,402.32442377382665,11.521983,7.312883,64.51612903225805,64.51612903225805,57.86602600000002,3.733292,70,2.0488744361936595,1.242525725367526,1.0,341651.0,849.1927902245994,0.4618863049095607,154,0.3827756678440522,2.010106763770019,4.507523759626051,99.99999999999994,2018,0.00901217199862,katsina__funtua,katsina,,,ok,none,high,3.713598132772198,v1.2-fallback,7.95112556380634,5.3290705182007506e-15,3.2258064516129026,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
404,Dambatta,Kano,Kano__Dambatta,826.9901576334632,12.30296,8.636519,75.47169811320752,75.47169811320752,89.68972700000003,6.769036,44,1.3143626983866197,2.171637238827256,0.0,334763.0,404.7968369514416,0.7073643410852712,26,0.0314393100812738,11.188686341085118,0.7766688672284571,99.99999999999994,2018,0.9925615191459656,kano__dambatta,kano,,,ok,none,high,4.200533005862503,v1.2-fallback,8.68563730161338,5.3290705182007506e-15,3.773584905660376,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
405,Jakusko,Yobe,Yobe__Jakusko,3582.1306269312963,12.290859,10.826316,73.01587301587301,100.0,52.358293,4.942784,52,1.3826661525984818,6.672350017359458,0.0,376085.0,104.98919195534216,0.8785529715762274,0,0.0,47.7877929670472,0.0,60.68366584238471,2018,0.5953050255775452,yobe__jakusko,yobe,,,ok,none,high,5.382326944177196,v1.2-fallback,8.617333847401518,3.931633415761529,3.6507936507936503,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
406,Gwale,Kano,Kano__Gwale,37.94650922196997,11.969773,8.4655285,43.47826086956522,43.47826086956522,60.761076,4.17756,45,0.7555254091589827,0.2917061778679055,1.0,595612.0,15696.09463985049,0.5174418604651163,253,6.66727994715045,0.3499066074228597,4.24773174482717,100.0,2018,0.0035672124940901,kano__gwale,kano,,,ok,none,high,3.808214985450712,v1.2-fallback,9.244474590841016,0.0,2.1739130434782608,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
407,Babura,Jigawa,Jigawa__Babura,1080.589720148561,12.683395,8.930362,146.34146341463415,146.34146341463415,23.383489,3.421974,34,1.0723184154918473,2.2735262151957607,0.0,317070.0,293.423113405529,0.7551679586563307,0,0.0,28.24899365307085,0.0,95.8611418918294,2018,0.9953460097312928,jigawa__babura,jigawa,,,ok,none,high,5.264086630943768,v1.2-fallback,8.927681584508154,0.4138858108170602,7.317073170731708,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
408,Sapele,Delta,Delta__Sapele,582.0329433437361,5.8638835,5.699095,0.0,0.0,21.997392000000005,0.0,41,1.4981766094436284,4.569484713834133,0.5,273666.0,470.1898803662369,0.8229974160206719,172,0.2955159187586063,7.155485171115521,6.285033581080588,85.24711270113606,2018,0.0054640690796077,delta__sapele,delta,,,ok,low_dhs_sample,medium,3.727644404055422,v1.2-fallback,8.501823390556371,1.475288729886394,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
409,Ika North East,Delta,Delta__Ika North East,485.6847618484394,6.288464,6.347306,58.82352941176471,58.82352941176471,16.103130999999998,0.947243,39,1.374090985963132,1.4262074089591124,1.0,283824.0,584.379050559072,0.6091731266149871,171,0.3520802245250624,2.0191842091285683,6.024860476915271,92.56150183405516,2018,0.0058740777894854,delta__ika_north_east,delta,,,ok,none,high,4.045752976774771,v1.2-fallback,8.625909014036868,0.7438498165944836,2.9411764705882355,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
410,Surulere,Lagos,Lagos__Surulere,20.405200458764288,6.489060666666667,3.337321,30.3030303030303,0.0,33.129573,1.02243,166,2.0193934763858694,0.0621141226051917,1.0,822029.0,40285.26951554296,0.2965116279069767,709,34.74604434456686,0.1146673235954741,8.624999847937238,100.0,2018,0.004750438267365,lagos__surulere,lagos,,,ok,none,high,3.178211574313344,v1.2-fallback,7.980606523614131,0.0,1.5151515151515151,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
411,Garun Malam,Kano,Kano__Garun Malam,207.9151383993112,11.633352,8.391017,155.5555555555556,155.5555555555556,67.498605,10.499783,32,1.6903670209394213,1.4851512735153525,1.0,189308.0,910.5060913670688,0.560077519379845,106,0.5098233866762593,0.6285615317141257,5.599340756861833,99.99999999999996,2018,0.9949954748153688,kano__garun_malam,kano,,,ok,none,high,5.001331114467184,v1.2-fallback,8.309632979060579,3.552713678800501e-15,7.77777777777778,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
412,Offa,Kwara,Kwara__Offa,75.10049384059843,8.1560965,4.706110499999999,36.70634920634921,17.857142857142854,55.813982,1.706388,62,4.610042457003918,0.5590682495026861,1.0,134489.0,1790.7871589427132,0.1136950904392764,58,0.7722985167461827,2.162330776278578,4.312620363003666,100.0,2018,0.0046488177031278,kwara__offa,kwara,,,ok,none,high,2.401221330078262,v1.2-fallback,5.389957542996082,0.0,1.8353174603174605,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
413,Shomolu,Lagos,Lagos__Shomolu,10.500277901919986,6.5365105,3.375121,0.0,0.0,51.782285,0.0,96,1.4759421430679918,0.2063021482027398,1.0,650432.0,61944.26529235649,0.4069767441860465,373,35.52286934537195,0.0600762298137383,5.734650201712093,100.0,2018,0.0046488177031278,lagos__shomolu,lagos,,,ok,low_dhs_sample,medium,3.004050464746477,v1.2-fallback,8.524057856932009,0.0,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
414,Makoda,Kano,Kano__Makoda,427.6142728864997,12.322821,8.518197,170.2127659574468,170.2127659574468,19.523236,3.323104,32,0.9206593071463302,0.5332100699368498,0.0,347577.0,812.82834095731,0.5471576227390181,40,0.0935422471518322,3.6439367193831353,1.1508241339329126,99.99999999999996,2018,0.9953597187995912,kano__makoda,kano,,,ok,none,high,5.358749823960555,v1.2-fallback,9.07934069285367,3.552713678800501e-15,8.51063829787234,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
415,Rimin Gado,Kano,Kano__Rimin Gado,275.7266841393854,11.936552057659435,8.275466164336004,113.57969916375065,108.10810810810814,0.0,0.0,28,1.6919451326364132,2.1220195392878223,0.3153153153153153,165490.0,600.1958080935739,0.6298449612403101,26,0.0942962777837508,4.807984456061416,1.5710919088766693,100.0,2018,0.9954904913902284,kano__rimin_gado,kano,,,ok,none,high,4.539767397052921,v1.2-fallback,8.308054867363587,0.0,5.678984958187533,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
416,Yusufari,Yobe,Yobe__Yusufari,4688.841279288278,13.126393,11.15756,43.47826086956522,43.47826086956522,30.291184,1.317008,27,1.4933380530190317,4.261811753122957,0.0,180803.0,38.5602730462747,0.8152454780361758,0,0.0,33.11889204441445,0.0,38.668435062141945,2018,0.0031950122211128,yobe__yusufari,yobe,,,ok,none,high,5.173622416382361,v1.2-fallback,8.506661946980968,6.133156493785806,2.1739130434782608,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
417,Bassa,Kogi,Kogi__Bassa,2003.6927796979835,7.754549,6.950099,145.45454545454544,145.45454545454544,13.359476,2.055304,112,5.321271783956366,0.4929408291275924,0.0,210476.0,105.04404773656222,0.0859173126614987,0,0.0,31.66446517991028,0.0,84.96343098653469,2018,0.4995941843371838,kogi__bassa,kogi,,,ok,none,high,3.805762156979155,v1.2-fallback,4.678728216043634,1.503656901346531,7.272727272727272,none,100,2026-02-13,Elevated under-5 mortality indicators,Maintain services and improve care quality
418,Jahun,Jigawa,Jigawa__Jahun,1267.069215484796,12.030770333333331,9.485122333333331,150.37581398463263,191.48936170212767,148.20941699999997,25.405048,48,1.406597528490926,4.182958220035925,0.3333333333333333,341249.0,269.3215144284237,0.82687338501292,10,0.0078922286784261,6.980947041727418,0.2930411517689429,99.78841727525229,2018,0.9955207109451294,jigawa__jahun,jigawa,,,ok,none,high,5.30991601633463,v1.2-fallback,8.593402471509075,0.0211582724747714,7.518790699231632,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
419,Kurfi,Katsina,Katsina__Kurfi,619.5114954824153,12.689135,7.38748,90.9090909090909,90.9090909090909,65.56585199999999,5.960532,59,3.3128572551573887,1.3636002784554822,0.0,178094.0,287.47489158585785,0.3029715762273901,3,0.0048425251538938,3.344684739961671,0.1684503689063079,100.0,2018,0.9953943490982056,katsina__kurfi,katsina,,,ok,none,high,3.6132236249040974,v1.2-fallback,6.687142744842611,0.0,4.545454545454545,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
420,Esan West,Edo,Edo__Esan West,519.9837481195208,6.5958275,6.164994,0.0,0.0,7.811936000000001,0.0,61,3.2765575734136894,4.4066842222468825,0.5,186171.0,358.0323436516475,0.5503875968992248,321,0.6173269860084485,5.74766085605235,17.242212804357283,94.68067936073894,2018,0.0051559605635702,edo__esan_west,edo,,,ok,low_dhs_sample,medium,2.900259684315118,v1.2-fallback,6.723442426586311,0.5319320639261065,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
421,Kaduna North,Kaduna,Kaduna__Kaduna North,73.0958467837954,10.548869666666668,7.453289333333333,62.11180124223603,43.47826086956522,43.303462,2.178602,82,1.453189573896462,0.3383354728733194,1.0,564276.0,7719.67252351599,0.4328165374677002,648,8.865072757371149,0.0635440494886093,11.483741998596432,100.0,2018,0.0035672124940901,kaduna__kaduna_north,kaduna,,,ok,none,high,3.80161471195152,v1.2-fallback,8.546810426103537,0.0,3.1055900621118013,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
422,Daura,Katsina,Katsina__Daura,230.2439421463305,13.0419465,8.315703,30.75489282385834,30.75489282385834,70.195629,2.162273,39,1.1394080337031054,3.100266037795753,0.5,342283.0,1486.6102309109335,0.8217054263565892,102,0.4430083981761151,3.0744836326704603,2.9799902419927373,100.0,2018,0.0035672124940901,katsina__daura,katsina,,,ok,none,high,3.7956699522817177,v1.2-fallback,8.860591966296894,0.0,1.537744641192917,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
423,Gassol,Taraba,Taraba__Gassol,5450.387392621489,8.4965525,10.42552825,166.34828942274385,132.404181184669,138.673606,21.464879,100,2.7351250225647816,3.865188071198231,0.0,365614.0,67.08036946051821,0.6020671834625323,0,0.0,61.0449406377737,0.0,53.00658207584596,2018,0.9973098039627076,taraba__gassol,taraba,,,ok,none,high,5.9484470254895285,v1.2-fallback,7.264874977435218,4.699341792415404,8.317414471137193,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
424,Auyo,Jigawa,Jigawa__Auyo,407.3050037928929,12.246422,9.868791,166.66666666666677,166.66666666666677,38.56223999999998,6.427040000000001,30,1.506417337859281,2.433080242323633,0.0,199148.0,488.9407155460901,0.6976744186046512,20,0.0491032514055968,2.017031559890064,1.0042782252395204,99.4423188725942,2018,0.9953943490982056,jigawa__auyo,jigawa,,,ok,none,high,5.310548911863066,v1.2-fallback,8.493582662140719,0.05576811274058,8.33333333333334,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
425,Wudil,Kano,Kano__Wudil,287.93223101665336,11.805719,8.8597125,140.6423034330011,140.6423034330011,83.822864,11.139224,30,0.9974531695736886,2.389986237946028,0.5,300766.0,1044.572186094041,0.7732558139534884,48,0.1667058940588828,0.1212370330225521,1.5959250713179016,99.99999999999991,2018,0.995092272758484,kano__wudil,kano,,,ok,none,high,5.147918807356327,v1.2-fallback,9.002546830426311,8.881784197001252e-15,7.032115171650055,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
426,Ikara,Kaduna,Kaduna__Ikara,1086.0976364040923,11.193476,8.326716000000001,148.38709677419354,148.38709677419354,128.23524099999997,16.703989,50,1.6776947132484197,4.875562917586685,0.0,298028.0,274.4025859283944,0.8023255813953489,58,0.0534021970547964,11.622900687287014,1.9461258673681667,94.87043169641572,2018,0.995448887348175,kaduna__ikara,kaduna,,,ok,none,high,5.357793217870826,v1.2-fallback,8.32230528675158,0.5129568303584282,7.419354838709677,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
427,Ifedore,Ondo,Ondo__Ifedore,392.673051610492,7.373466666666666,5.120326,41.66666666666666,0.0,11.855144,0.62608,77,2.8861110590528307,0.8552605223708316,0.3333333333333333,266795.0,679.4329249378808,0.29328165374677,431,1.097605242407941,1.0625031236028455,16.154725538334677,99.93105019847292,2018,0.0045684594660997,ondo__ifedore,ondo,,,ok,none,high,3.0975995109324668,v1.2-fallback,7.113888940947169,0.0068949801527082,2.083333333333333,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
428,Lavun,Niger,Niger__Lavun,3807.196909006101,9.5276785,5.5776235,98.90109890109888,98.90109890109888,79.495272,7.949416,99,2.920371211629567,6.6729986331733455,0.0,338998.0,89.04136247801749,0.6395348837209303,80,0.0210128348787939,12.742306420868596,2.359895928589549,77.88005399084751,2018,0.9966589212417604,niger__lavun,niger,,,ok,none,high,4.823832595693772,v1.2-fallback,7.079628788370433,2.211994600915249,4.945054945054944,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
429,Dange Shuni,Sokoto,Sokoto__Dange Shuni,1191.2185487168492,12.962461,5.329676,148.14814814814815,148.14814814814815,25.862787,3.831524,33,1.1199652471389978,2.295483178971142,0.0,294652.0,247.3534351168321,0.751937984496124,84,0.0705160275505134,5.414046869337893,2.8508206290810856,58.95233283116054,2018,0.9972199201583862,sokoto__dange_shuni,sokoto,,,ok,none,high,6.0103656766271065,v1.2-fallback,8.880034752861002,4.104766716883946,7.407407407407407,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
430,Yewa North,Ogun,Ogun__Yewa North,1843.7982416441105,7.046677,2.984479,62.5,62.5,8.775872,0.548492,94,3.2605377806143685,2.939158024029688,0.0,288296.0,156.3598410544785,0.483204134366925,9,0.0048812282150647,18.059695809093714,0.3121791492077587,83.7753509798881,2018,0.0090036671608686,ogun__yewa_north,ogun,,,ok,none,high,3.7584705595901777,v1.2-fallback,6.739462219385631,1.62246490201119,3.125,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
431,Tsafe,Zamfara,Zamfara__Tsafe,2029.99818330883,11.93823775,7.02575175,93.6532624138736,82.32118758434547,131.105951,12.290140999999998,68,1.6752399534874554,3.92913589573893,0.25,405912.0,199.95682919202264,0.7739018087855296,46,0.0226601188012008,4.937581597703708,1.1332505567709257,86.55399698203759,2018,0.9954847097396852,zamfara__tsafe,zamfara,,,ok,none,high,4.746165446385952,v1.2-fallback,8.324760046512544,1.3446003017962411,4.682663120693681,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
